"","X.1","X","S_ID","S_gend","S_SES","num_tchrs","phys","tchr1","tchr2","tchr3","tchr4","tchr5","tchr6","tchr7","tchr8","tchr9","tchr10","tchr11","tchr12","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","w11","w12","Math","t10_exp","t1_exp","t2_exp","t3_exp","t4_exp","t5_exp","t6_exp","t7_exp","t8_exp","t9_exp","t11_exp","t12_exp","phys_tchr","SAT_M","female","NB"
"818",818,818,818,1,15.7763685624428,2,0,14,13,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,502.71324730673,0,10.3871985168316,10.7984362537483,0,0,0,0,0,0,0,0,0,0,778,0,0
"819",819,819,819,0,15.7129681784471,6,0,32,34,4,19,46,14,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,407.771540283681,0,9.60335949708028,11.66787751479,6.76306352594885,13.9804579273837,11.0806765260795,10.3871985168316,0,0,0,0,0,0,511,1,0
"820",820,820,820,1,11.5752366486826,3,1,45,28,30,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,450.229960554529,0,8.63967659646806,10.5774280615315,10.1384996975031,0,0,0,0,0,0,0,0,10,619,0,0
"821",821,821,821,0,11.6197420134323,2,0,32,21,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,388.8189330463,0,9.60335949708028,8.71505503742822,0,0,0,0,0,0,0,0,0,0,344,1,0
"822",822,822,822,0,13.548490948636,2,0,54,45,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,531.462812098968,0,11.336725230796,8.63967659646806,0,0,0,0,0,0,0,0,0,0,737,1,0
"823",823,823,823,1,12.2384267391903,5,0,11,37,52,36,42,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,517.295507199391,0,9.29957302994508,14.0426112520509,12.6640188868136,11.8739321105798,12.231555005867,0,0,0,0,0,0,0,658,0,0
"824",824,824,824,1,15.2316575497372,2,0,54,6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,384.329358483581,0,11.336725230796,6.70776596349245,0,0,0,0,0,0,0,0,0,0,227,0,0
"825",825,825,825,1,13.3447003740018,2,0,53,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,494.743366805159,0,9.64516503595887,12.1012157080687,0,0,0,0,0,0,0,0,0,0,797,0,0
"826",826,826,826,0,14.0251290309197,2,0,46,20,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,491.466636406977,0,11.0806765260795,14.7281041532495,0,0,0,0,0,0,0,0,0,0,627,1,0
"827",827,827,827,0,9.46559311960402,1,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,549.334978873174,0,11.04926962007,0,0,0,0,0,0,0,0,0,0,0,742,1,0
"828",828,828,828,0,11.6595531374542,5,1,26,44,27,21,36,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,426.493243890442,0,8.83553574538857,11.3092300060931,10.8196537490001,8.71505503742822,11.8739321105798,0,0,0,0,0,0,4,375,1,0
"829",829,829,829,0,13.5539058950093,6,0,15,53,38,45,5,16,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,572.617052703706,0,8.29223077917004,9.64516503595887,9.73603882956232,8.63967659646806,11.2888051365165,12.6418455693281,0,0,0,0,0,0,761,1,0
"830",830,830,830,1,13.8639355521204,2,1,20,37,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,463.976698969688,0,14.7281041532495,14.0426112520509,0,0,0,0,0,0,0,0,0,8,617,0,0
"831",831,831,831,1,11.0782168901254,2,1,13,38,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,374.889392789969,0,10.7984362537483,9.73603882956232,0,0,0,0,0,0,0,0,0,14,343,0,0
"832",832,832,832,1,13.0548611316968,1,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,463.660183009207,0,10.3871985168316,0,0,0,0,0,0,0,0,0,0,0,707,0,0
"833",833,833,833,1,12.2607964913475,1,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,440.184524249306,0,14.0426112520509,0,0,0,0,0,0,0,0,0,0,0,477,0,0
"834",834,834,834,1,14.6156848765937,1,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,388.541249898077,0,10.8196537490001,0,0,0,0,0,0,0,0,0,0,0,318,0,0
"835",835,835,835,0,13.5950654759472,2,0,23,21,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,502.572110475246,0,8.11225407772147,8.71505503742822,0,0,0,0,0,0,0,0,0,0,779,1,0
"836",836,836,836,1,13.0461113890095,1,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,351.577319195898,0,14.7281041532495,0,0,0,0,0,0,0,0,0,0,15,206,0,0
"837",837,837,837,0,15.2038289227912,2,0,56,34,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,485.990337920486,0,11.2095714437702,11.66787751479,0,0,0,0,0,0,0,0,0,0,593,1,0
"838",838,838,838,1,12.675893012619,1,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,533.668576921642,0,11.0806765260795,0,0,0,0,0,0,0,0,0,0,0,704,0,0
"839",839,839,839,1,13.1730894432049,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,535.492328996107,0,12.1012157080687,0,0,0,0,0,0,0,0,0,0,7,751,0,0
"840",840,840,840,0,13.0339958038661,3,0,31,46,35,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,379.837213674658,0,11.3233010955249,11.0806765260795,11.8696938380526,0,0,0,0,0,0,0,0,0,291,1,0
"841",841,841,841,1,13.300344859007,2,0,39,6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,387.172233526197,0,9.11173690987654,6.70776596349245,0,0,0,0,0,0,0,0,0,0,389,0,0
"842",842,842,842,0,13.965829065616,2,0,54,33,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,413.880523504319,0,11.336725230796,9.91540359655629,0,0,0,0,0,0,0,0,0,0,428,1,0
"843",843,843,843,0,14.7652167887747,1,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,407.820587731528,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,12,460,1,0
"844",844,844,844,0,13.6318496578375,6,0,9,32,28,44,20,54,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,463.775842278833,0,7.80406012825676,9.60335949708028,10.5774280615315,11.3092300060931,14.7281041532495,11.336725230796,0,0,0,0,0,0,495,1,0
"845",845,845,845,0,13.456476749563,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,381.440095300842,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,0,362,1,0
"846",846,846,846,0,12.7832312257742,2,1,34,17,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,509.481112047983,0,11.66787751479,9.51628646755361,0,0,0,0,0,0,0,0,0,8,783,1,0
"847",847,847,847,0,15.2101219930625,11,0,13,24,55,48,35,25,15,44,33,49,27,0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0,506.270744249675,11.04926962007,10.7984362537483,9.51271047069275,10.1474117796323,12.6319687988971,11.8696938380526,11.0426857338776,8.29223077917004,11.3092300060931,9.91540359655629,10.8196537490001,0,0,702,1,0
"848",848,848,848,1,14.177438193865,4,0,8,1,2,20,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,520.596357395311,0,12.3105226427771,8.98849581602542,12.1012157080687,14.7281041532495,0,0,0,0,0,0,0,0,760,0,0
"849",849,849,849,1,12.3672345515827,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436.62425848151,0,9.80367878257245,0,0,0,0,0,0,0,0,0,0,0,474,0,0
"850",850,850,850,0,13.732713264557,1,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,502.97449535792,0,10.7984362537483,0,0,0,0,0,0,0,0,0,0,14,742,1,0
"851",851,851,851,1,11.4778208834386,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,453.908151201377,0,11.3233010955249,0,0,0,0,0,0,0,0,0,0,0,488,0,0
"852",852,852,852,1,12.224747381103,2,0,53,4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,500.515162086984,0,9.64516503595887,6.76306352594885,0,0,0,0,0,0,0,0,0,0,732,0,0
"853",853,853,853,0,8.29839398721198,2,0,12,4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,430.999009296459,0,12.6826547730217,6.76306352594885,0,0,0,0,0,0,0,0,0,0,445,1,0
"854",854,854,854,2,11.4694002910627,3,1,54,50,55,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,404.638429131919,0,11.336725230796,11.1255603693714,10.1474117796323,0,0,0,0,0,0,0,0,14,223,0,1
"855",855,855,855,0,13.9243350351551,1,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,474.131030345427,0,8.84212216695445,0,0,0,0,0,0,0,0,0,0,0,581,1,0
"856",856,856,856,0,17.3478049422533,2,1,51,12,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,374.195722086667,0,11.5123969955704,12.6826547730217,0,0,0,0,0,0,0,0,0,11,260,1,0
"857",857,857,857,0,8.92656619356713,1,1,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,368.713445011554,0,12.6640188868136,0,0,0,0,0,0,0,0,0,0,9,216,1,0
"858",858,858,858,1,13.3172751321781,1,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,391.378122303152,0,12.6640188868136,0,0,0,0,0,0,0,0,0,0,0,238,0,0
"859",859,859,859,0,11.4867704381058,4,0,6,28,29,13,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,382.05522133641,0,6.70776596349245,10.5774280615315,10.7250079784901,10.7984362537483,0,0,0,0,0,0,0,0,378,1,0
"860",860,860,860,0,12.5787360124644,4,1,10,8,15,19,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,377.076777168289,0,8.80820170856509,12.3105226427771,8.29223077917004,13.9804579273837,0,0,0,0,0,0,0,21,275,1,0
"861",861,861,861,0,14.5125301574801,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,414.735429451504,0,10.5774280615315,0,0,0,0,0,0,0,0,0,0,0,337,1,0
"862",862,862,862,0,11.0005310375612,1,1,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,537.624841124996,0,11.0806765260795,0,0,0,0,0,0,0,0,0,0,13,788,1,0
"863",863,863,863,1,11.1125109502135,1,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,344.495211759891,0,10.1384996975031,0,0,0,0,0,0,0,0,0,0,0,241,0,0
"864",864,864,864,0,12.9357378618457,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,354.816481078432,0,8.80820170856509,0,0,0,0,0,0,0,0,0,0,0,212,1,0
"865",865,865,865,0,9.97099500378695,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,444.312965607412,0,10.945642594976,0,0,0,0,0,0,0,0,0,0,9,499,1,0
"866",866,866,866,0,9.76193096047167,1,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446.039657525323,0,14.0426112520509,0,0,0,0,0,0,0,0,0,0,0,353,1,0
"867",867,867,867,0,12.2235725044484,1,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,494.614677879954,0,7.17406798003331,0,0,0,0,0,0,0,0,0,0,0,626,1,0
"868",868,868,868,1,12.2427940457633,5,0,33,12,21,31,19,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,503.044193848781,0,9.91540359655629,12.6826547730217,8.71505503742822,11.3233010955249,13.9804579273837,0,0,0,0,0,0,0,718,0,0
"869",869,869,869,1,9.80990267150817,5,1,4,31,26,35,18,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,484.629002031217,0,6.76306352594885,11.3233010955249,8.83553574538857,11.8696938380526,4.43451517905847,0,0,0,0,0,0,11,739,0,0
"870",870,870,870,0,10.7821266799619,2,0,41,46,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,393.101945528744,0,10.6661166318245,11.0806765260795,0,0,0,0,0,0,0,0,0,0,394,1,0
"871",871,871,871,0,13.1110013535556,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,343.571825958892,0,9.54109737773958,0,0,0,0,0,0,0,0,0,0,0,256,1,0
"872",872,872,872,2,10.254762123637,6,0,34,29,30,26,18,2,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,512.512449488999,0,11.66787751479,10.7250079784901,10.1384996975031,8.83553574538857,4.43451517905847,12.1012157080687,0,0,0,0,0,0,750,0,1
"873",873,873,873,1,15.742631439275,5,0,1,3,43,16,47,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,487.423591709995,0,8.98849581602542,9.54109737773958,8.84212216695445,12.6418455693281,7.17406798003331,0,0,0,0,0,0,0,659,0,0
"874",874,874,874,0,8.88192990608502,2,1,45,52,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,381.453016844577,0,8.63967659646806,12.6640188868136,0,0,0,0,0,0,0,0,0,18,291,1,0
"875",875,875,875,0,11.0169490207299,2,0,22,4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,335.784213364045,0,9.80367878257245,6.76306352594885,0,0,0,0,0,0,0,0,0,0,211,1,0
"876",876,876,876,0,13.5038677884112,2,0,24,29,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,426.480675156382,0,9.51271047069275,10.7250079784901,0,0,0,0,0,0,0,0,0,0,373,1,0
"877",877,877,877,0,10.8721098081978,4,0,33,38,6,27,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,394.242395620735,0,9.91540359655629,9.73603882956232,6.70776596349245,10.8196537490001,0,0,0,0,0,0,0,0,448,1,0
"878",878,878,878,0,12.5661954900881,1,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,424.830618647506,0,11.336725230796,0,0,0,0,0,0,0,0,0,0,0,333,1,0
"879",879,879,879,1,11.3235020536673,2,0,20,8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,391.676917826528,0,14.7281041532495,12.3105226427771,0,0,0,0,0,0,0,0,0,0,355,0,0
"880",880,880,880,2,14.3175472596197,2,1,7,45,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,403.911583079121,0,10.945642594976,8.63967659646806,0,0,0,0,0,0,0,0,0,3,450,0,1
"881",881,881,881,0,13.904015094716,5,0,21,24,18,2,22,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,370.259411207931,0,8.71505503742822,9.51271047069275,4.43451517905847,12.1012157080687,9.80367878257245,0,0,0,0,0,0,0,382,1,0
"882",882,882,882,1,14.5999275852341,2,1,34,54,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,405.64190744944,0,11.66787751479,11.336725230796,0,0,0,0,0,0,0,0,0,22,314,0,0
"883",883,883,883,2,13.7294573769512,5,0,4,45,48,46,39,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,423.917570808026,0,6.76306352594885,8.63967659646806,12.6319687988971,11.0806765260795,9.11173690987654,0,0,0,0,0,0,0,426,0,1
"884",884,884,884,1,17.1718923474092,1,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,457.277884018156,0,12.6640188868136,0,0,0,0,0,0,0,0,0,0,0,382,0,0
"885",885,885,885,0,12.8570302888761,2,0,39,55,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,482.674875377023,0,9.11173690987654,10.1474117796323,0,0,0,0,0,0,0,0,0,0,630,1,0
"886",886,886,886,1,13.4046764314858,2,0,21,55,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,494.756270663718,0,8.71505503742822,10.1474117796323,0,0,0,0,0,0,0,0,0,0,700,0,0
"887",887,887,887,1,9.9404627326118,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,427.033578367228,0,12.3105226427771,0,0,0,0,0,0,0,0,0,0,0,528,0,0
"888",888,888,888,1,12.3238237089247,2,0,35,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,480.399427135707,0,11.8696938380526,12.1012157080687,0,0,0,0,0,0,0,0,0,0,706,0,0
"889",889,889,889,1,14.9082727236165,2,0,21,51,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,398.481102365632,0,8.71505503742822,11.5123969955704,0,0,0,0,0,0,0,0,0,0,286,0,0
"890",890,890,890,0,13.1636850454462,3,1,27,9,26,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,350.884112254621,0,10.8196537490001,7.80406012825676,8.83553574538857,0,0,0,0,0,0,0,0,9,245,1,0
"891",891,891,891,0,16.4160360337202,4,0,20,3,5,25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,497.374432502382,0,14.7281041532495,9.54109737773958,11.2888051365165,11.0426857338776,0,0,0,0,0,0,0,0,669,1,0
"892",892,892,892,0,17.0121060764072,2,0,33,11,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,377.008114190275,0,9.91540359655629,9.29957302994508,0,0,0,0,0,0,0,0,0,0,368,1,0
"893",893,893,893,0,11.4241573057266,2,1,15,32,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,409.489061153357,0,8.29223077917004,9.60335949708028,0,0,0,0,0,0,0,0,0,6,381,1,0
"894",894,894,894,0,8.97950162524518,1,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378.801249646087,0,9.11173690987654,0,0,0,0,0,0,0,0,0,0,0,214,1,0
"895",895,895,895,0,15.2727476916888,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,478.145469320297,0,10.7250079784901,0,0,0,0,0,0,0,0,0,0,4,661,1,0
"896",896,896,896,0,16.7301542230415,5,1,25,50,36,18,43,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,424.76913875082,0,11.0426857338776,11.1255603693714,11.8739321105798,4.43451517905847,8.84212216695445,0,0,0,0,0,0,14,519,1,0
"897",897,897,897,1,15.0492350059526,3,0,43,1,3,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,361.524591567021,0,8.84212216695445,8.98849581602542,9.54109737773958,0,0,0,0,0,0,0,0,0,229,0,0
"898",898,898,898,0,12.5752275216836,1,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,402.931553838132,0,8.63967659646806,0,0,0,0,0,0,0,0,0,0,1,293,1,0
"899",899,899,899,0,13.4220725695047,4,0,9,37,10,18,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,332.443329457069,0,7.80406012825676,14.0426112520509,8.80820170856509,4.43451517905847,0,0,0,0,0,0,0,0,252,1,0
"900",900,900,900,0,13.8921512021729,2,0,53,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,470.57107990266,0,9.64516503595887,11.0426857338776,0,0,0,0,0,0,0,0,0,0,519,1,0
"901",901,901,901,1,14.0411993564642,2,0,19,23,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,508.997060617555,0,13.9804579273837,8.11225407772147,0,0,0,0,0,0,0,0,0,0,690,0,0
"902",902,902,902,1,13.7551238362289,2,0,51,52,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,518.426222678365,0,11.5123969955704,12.6640188868136,0,0,0,0,0,0,0,0,0,0,640,0,0
"903",903,903,903,0,11.7526823822682,2,0,11,44,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,408.851735154586,0,9.29957302994508,11.3092300060931,0,0,0,0,0,0,0,0,0,0,302,1,0
"904",904,904,904,0,11.8547789495945,2,0,50,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,576.237046876381,0,11.1255603693714,11.0426857338776,0,0,0,0,0,0,0,0,0,0,787,1,0
"905",905,905,905,0,13.6250023063936,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400.49025252826,0,8.80820170856509,0,0,0,0,0,0,0,0,0,0,0,447,1,0
"906",906,906,906,0,11.5851443338211,2,0,6,12,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,492.95936069851,0,6.70776596349245,12.6826547730217,0,0,0,0,0,0,0,0,0,0,714,1,0
"907",907,907,907,0,14.0424069706955,4,0,49,3,4,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,458.041484588001,0,11.04926962007,9.54109737773958,6.76306352594885,8.98849581602542,0,0,0,0,0,0,0,0,499,1,0
"908",908,908,908,0,13.8963759618164,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,389.036341285216,0,11.2888051365165,0,0,0,0,0,0,0,0,0,0,0,524,1,0
"909",909,909,909,0,11.9893547880304,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,492.221420918235,0,9.29957302994508,0,0,0,0,0,0,0,0,0,0,0,668,1,0
"910",910,910,910,0,12.5867756930298,2,0,3,24,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,489.820199046151,0,9.54109737773958,9.51271047069275,0,0,0,0,0,0,0,0,0,0,619,1,0
"911",911,911,911,0,13.0592280392528,5,0,14,3,53,25,5,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,425.361633465921,0,10.3871985168316,9.54109737773958,9.64516503595887,11.0426857338776,11.2888051365165,0,0,0,0,0,0,0,493,1,0
"912",912,912,912,1,17.1046883048572,2,0,31,12,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,402.713091554428,0,11.3233010955249,12.6826547730217,0,0,0,0,0,0,0,0,0,0,400,0,0
"913",913,913,913,1,11.462884799044,1,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,441.352363166919,0,11.2095714437702,0,0,0,0,0,0,0,0,0,0,0,412,0,0
"914",914,914,914,0,11.8694824410725,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,456.913979307813,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,0,614,1,0
"915",915,915,915,0,16.3333268155962,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,447.609828866034,0,4.43451517905847,0,0,0,0,0,0,0,0,0,0,0,544,1,0
"916",916,916,916,0,9.91919798582457,1,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,544.734748052261,0,11.0806765260795,0,0,0,0,0,0,0,0,0,0,0,735,1,0
"917",917,917,917,0,15.290092252672,5,0,40,6,33,12,44,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,432.497997846767,0,13.1075611039344,6.70776596349245,9.91540359655629,12.6826547730217,11.3092300060931,0,0,0,0,0,0,0,439,1,0
"918",918,918,918,1,9.87610087170065,1,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,507.627239215338,0,8.84212216695445,0,0,0,0,0,0,0,0,0,0,0,495,0,0
"919",919,919,919,1,13.9424431756718,2,0,49,46,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,554.874930445992,0,11.04926962007,11.0806765260795,0,0,0,0,0,0,0,0,0,0,761,0,0
"920",920,920,920,1,13.0715220744687,6,1,31,42,54,10,49,28,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,508.510363523428,0,11.3233010955249,12.231555005867,11.336725230796,8.80820170856509,11.04926962007,10.5774280615315,0,0,0,0,0,15,640,0,0
"921",921,921,921,0,12.2962995353448,4,0,27,36,42,23,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,518.148501877271,0,10.8196537490001,11.8739321105798,12.231555005867,8.11225407772147,0,0,0,0,0,0,0,0,727,1,0
"922",922,922,922,2,11.1124900003305,2,0,8,31,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,363.58565545843,0,12.3105226427771,11.3233010955249,0,0,0,0,0,0,0,0,0,0,312,0,1
"923",923,923,923,2,13.7347532317096,2,0,48,20,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,508.539849656265,0,12.6319687988971,14.7281041532495,0,0,0,0,0,0,0,0,0,0,782,0,1
"924",924,924,924,0,9.26905657498344,2,0,1,17,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,347.427298743745,0,8.98849581602542,9.51628646755361,0,0,0,0,0,0,0,0,0,0,262,1,0
